accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posConditionCode,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
361725695,361725695,20000.0,15052.58,2016-10-16T20:03:09,35.9,ebay.com,US,US,05,online_retail,07/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,4947.42,,,,01,False,,,False,False
361725695,361725695,20000.0,15016.68,2016-10-16T20:36:25,103.34,staples.com,US,US,05,online_retail,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,4983.32,,,,01,False,,,False,False
361725695,361725695,20000.0,14913.34,2016-10-17T07:43:12,297.03,amazon.com,US,US,05,online_retail,08/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5086.66,,,,01,False,,,False,False
361725695,361725695,20000.0,14616.31,2016-10-17T22:24:36,0.0,Cinnabon #819478,US,US,02,fastfood,01/2026,2015-03-15,2015-03-15,409,409,7811,ADDRESS_VERIFICATION,,5383.69,,,,01,False,,,False,False
361725695,361725695,20000.0,14616.31,2016-10-21T18:32:05,234.18,Wendys #205573,US,US,02,fastfood,04/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5383.69,,,,01,True,,,False,False
361725695,361725695,20000.0,14382.13,2016-10-22T04:07:55,33.17,gap.com,US,US,90,online_retail,11/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5617.87,,,,01,False,,,False,False
361725695,361725695,20000.0,14348.96,2016-10-22T16:10:03,56.98,apple.com,US,US,05,online_retail,06/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5651.04,,,,01,False,,,False,False
361725695,361725695,20000.0,14291.98,2016-10-23T18:17:22,306.47,sears.com,US,US,09,online_retail,11/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,5708.02,,,,08,False,,,False,False
361725695,361725695,20000.0,13985.51,2016-10-24T10:43:18,79.1,target.com,US,US,09,online_retail,01/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6014.49,,,,01,False,,,False,False
361725695,361725695,20000.0,13906.41,2016-10-25T00:13:15,28.33,Hardee's #661648,US,US,05,fastfood,11/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6093.59,,,,01,True,,,False,False
361725695,361725695,20000.0,13878.08,2016-10-26T01:29:37,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6121.92,,,,01,True,,,False,False
361725695,361725695,20000.0,13837.44,2016-10-27T20:33:34,230.57,discount.com,US,US,02,online_retail,03/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6162.56,,,,01,False,,,False,False
361725695,361725695,20000.0,13606.87,2016-10-28T07:29:23,220.71,alibaba.com,US,US,02,online_retail,01/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6393.13,,,,01,False,,,False,False
361725695,361725695,20000.0,13386.16,2016-10-28T09:56:49,83.72,Auntie Anne's #938796,US,US,05,fastfood,03/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6613.84,,,,08,True,,,False,False
361725695,361725695,20000.0,13302.44,2016-10-28T21:51:02,118.84,cheapfast.com,US,US,05,online_retail,07/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6697.56,,,,01,False,,,False,False
361725695,361725695,20000.0,13183.6,2016-10-29T13:04:53,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6816.4,,,,01,False,,,False,False
361725695,361725695,20000.0,13177.23,2016-10-30T01:57:24,25.82,ebay.com,US,US,09,online_retail,10/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6822.77,,,,01,False,,,False,False
361725695,361725695,20000.0,13151.41,2016-10-31T12:06:55,22.55,Wendys #719602,US,US,05,fastfood,03/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6848.59,,,,01,True,,,False,False
361725695,361725695,20000.0,13128.86,2016-10-31T17:30:59,47.2,ebay.com,US,US,05,online_retail,07/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6871.14,,,,01,False,,,False,False
361725695,361725695,20000.0,13081.66,2016-10-31T18:11:14,202.69,apple.com,US,US,05,online_retail,10/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,6918.34,,,,01,False,,,False,False
361725695,361725695,20000.0,12903.97,2016-11-01T08:53:46,12.49,target.com,US,US,09,online_retail,08/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7096.03,,,,01,False,,,False,False
361725695,361725695,20000.0,12891.48,2016-11-02T11:45:59,126.77,cheapfast.com,US,US,02,online_retail,11/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7108.52,,,,01,False,,,False,False
361725695,361725695,20000.0,12764.71,2016-11-05T19:29:50,156.54,Uber,US,US,09,rideshare,12/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7235.29,,,,01,False,,,False,False
361725695,361725695,20000.0,12608.17,2016-11-07T22:39:14,177.09,Wendys #974901,US,US,05,fastfood,01/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7391.83,,,,01,False,,,False,False
361725695,361725695,20000.0,12431.08,2016-11-08T04:30:40,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7568.92,,,,01,True,,,False,False
361725695,361725695,20000.0,12390.44,2016-11-08T13:30:34,15.7,target.com,US,US,09,online_retail,08/2021,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7609.56,,,,08,False,,,False,False
361725695,361725695,20000.0,12374.74,2016-11-09T08:31:59,7.75,walmart.com,US,US,05,online_retail,04/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7625.26,,,,01,False,,,False,False
361725695,361725695,20000.0,12366.99,2016-11-10T07:47:11,87.96,target.com,US,US,05,online_retail,04/2033,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7633.01,,,,08,False,,,False,False
361725695,361725695,20000.0,12279.03,2016-11-10T10:04:14,69.53,staples.com,US,US,09,online_retail,03/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7720.97,,,,01,False,,,False,False
361725695,361725695,20000.0,12209.5,2016-11-10T13:55:37,234.71,discount.com,US,US,02,online_retail,12/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,7790.5,,,,01,False,,,False,False
361725695,361725695,20000.0,11974.79,2016-11-11T10:12:49,5.76,gap.com,US,US,09,online_retail,12/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8025.21,,,,01,False,,,False,False
361725695,361725695,20000.0,11969.03,2016-11-12T10:27:54,0.0,Subway #919336,US,US,05,fastfood,03/2028,2015-03-15,2015-03-15,409,409,7811,ADDRESS_VERIFICATION,,8030.97,,,,01,False,,,False,False
361725695,361725695,20000.0,11969.03,2016-11-12T20:25:17,544.81,target.com,US,US,09,online_retail,09/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8030.97,,,,01,False,,,False,False
361725695,361725695,20000.0,11424.22,2016-11-13T13:45:12,292.8,amazon.com,US,US,05,online_retail,08/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8575.78,,,,08,False,,,False,False
361725695,361725695,20000.0,11131.42,2016-11-13T18:06:20,163.11,discount.com,US,US,02,online_retail,10/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,8868.58,,,,08,False,,,False,False
361725695,361725695,20000.0,10968.31,2016-11-15T03:21:50,42.02,cheapfast.com,US,US,09,online_retail,05/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9031.69,,,,01,False,,,False,False
361725695,361725695,20000.0,10926.29,2016-11-15T23:32:22,32.05,sears.com,US,US,02,online_retail,08/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9073.71,,,,01,False,,,False,False
361725695,361725695,20000.0,10894.24,2016-11-16T05:38:30,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9105.76,,,,01,False,,,False,False
361725695,361725695,20000.0,10886.7,2016-11-16T09:18:33,71.37,discount.com,US,US,09,online_retail,08/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9113.3,,,,01,False,,,False,False
361725695,361725695,20000.0,10815.33,2016-11-17T04:37:51,39.71,discount.com,US,US,02,online_retail,11/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9184.67,,,,01,False,,,False,False
361725695,361725695,20000.0,10775.62,2016-11-17T19:11:44,191.06,discount.com,US,US,09,online_retail,07/2023,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9224.38,,,,01,False,,,False,False
361725695,361725695,20000.0,10584.56,2016-11-21T08:25:37,40.64,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9415.44,,,,01,True,,,False,False
361725695,361725695,20000.0,10543.92,2016-11-21T12:03:45,264.08,Starbucks #516830,US,US,02,fastfood,03/2028,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9456.08,,,,01,True,,,False,False
361725695,361725695,20000.0,10279.84,2016-11-21T23:04:30,446.02,ebay.com,US,US,09,online_retail,11/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,9720.16,,,,01,False,,,False,False
361725695,361725695,20000.0,9833.82,2016-11-22T04:29:46,72.46,apple.com,US,US,02,online_retail,05/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10166.18,,,,01,False,,,False,False
361725695,361725695,20000.0,9761.36,2016-11-23T11:58:18,25.96,cheapfast.com,US,US,09,online_retail,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10238.64,,,,08,False,,,False,False
361725695,361725695,20000.0,9735.4,2016-11-25T18:41:39,72.88,amazon.com,US,US,90,online_retail,06/2025,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10264.6,,,,01,False,,,False,False
361725695,361725695,20000.0,9662.52,2016-11-26T23:06:15,251.28,target.com,US,US,05,online_retail,12/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10337.48,,,,99,False,,,False,False
361725695,361725695,20000.0,9411.24,2016-11-27T10:47:15,80.2,walmart.com,US,US,02,online_retail,06/2020,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10588.76,,,,01,False,,,False,False
361725695,361725695,20000.0,9331.04,2016-11-28T00:31:49,82.93,apple.com,US,US,02,online_retail,11/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10668.96,,,,01,False,,,False,False
361725695,361725695,20000.0,9248.11,2016-11-30T03:10:57,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10751.89,,,,01,False,,,False,False
361725695,361725695,20000.0,9266.74,2016-12-01T11:11:48,19.83,Auntie Anne's #967229,US,US,02,fastfood,12/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10733.26,,,,08,True,,,False,False
361725695,361725695,20000.0,9246.91,2016-12-01T17:54:01,11.13,discount.com,US,US,02,online_retail,11/2023,2015-03-15,2015-03-15,409,409,7811,REVERSAL,,10753.09,,,,01,False,,,False,False
361725695,361725695,20000.0,9258.04,2016-12-04T06:05:27,142.62,gap.com,US,US,05,online_retail,03/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10741.96,,,,01,False,,,False,False
361725695,361725695,20000.0,9115.42,2016-12-06T00:34:50,45.15,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10884.58,,,,01,True,,,False,False
361725695,361725695,20000.0,9070.27,2016-12-11T14:59:40,246.48,Starbucks #900058,US,US,90,fastfood,08/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,10929.73,,,,01,True,,,False,False
361725695,361725695,20000.0,8823.79,2016-12-12T22:52:50,183.91,amazon.com,US,US,02,online_retail,12/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11176.21,,,,08,False,,,False,False
361725695,361725695,20000.0,8639.88,2016-12-14T15:48:08,466.96,Subway #507216,US,US,02,fastfood,08/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11360.12,,,,01,True,,,False,False
361725695,361725695,20000.0,8172.92,2016-12-17T21:57:35,7.54,Spotify,US,US,05,online_subscriptions,03/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11827.08,,,,01,False,,,False,False
361725695,361725695,20000.0,8165.38,2016-12-19T15:50:25,42.76,cheapfast.com,US,US,80,online_retail,11/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11834.62,,,,01,False,,,False,False
361725695,361725695,20000.0,8122.62,2016-12-20T00:12:04,50.19,Shell Gas #613811,US,US,05,fuel,02/2024,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11877.38,,,,01,True,,,False,False
361725695,361725695,20000.0,8072.43,2016-12-20T01:03:37,64.75,Subway #595275,US,US,09,fastfood,03/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11927.57,,,,01,True,,,False,False
361725695,361725695,20000.0,8007.68,2016-12-21T01:38:38,90.08,staples.com,US,US,02,online_retail,03/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,11992.32,,,,01,False,,,False,False
361725695,361725695,20000.0,7917.6,2016-12-23T12:33:57,42.75,ebay.com,US,US,02,online_retail,07/2030,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12082.4,,,,01,False,,,False,False
361725695,361725695,20000.0,7874.85,2016-12-24T23:48:53,34.92,amazon.com,US,US,02,online_retail,07/2032,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12125.15,,,,01,False,,,False,False
361725695,361725695,20000.0,7839.93,2016-12-25T14:58:32,70.81,amazon.com,US,US,05,online_retail,03/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12160.07,,,,08,False,,,False,False
361725695,361725695,20000.0,7769.12,2016-12-26T09:46:35,222.32,Popeyes #766875,US,US,05,fastfood,08/2031,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12230.88,,,,08,True,,,False,False
361725695,361725695,20000.0,7546.8,2016-12-27T09:41:32,159.5,ebay.com,US,US,02,online_retail,12/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12453.2,,,,01,False,,,False,False
361725695,361725695,20000.0,7387.3,2016-12-27T15:07:09,36.55,staples.com,US,US,05,online_retail,11/2026,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12612.7,,,,01,False,,,False,False
361725695,361725695,20000.0,7350.75,2016-12-28T23:40:17,375.59,staples.com,US,US,05,online_retail,09/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,12649.25,,,,01,False,,,False,False
361725695,361725695,20000.0,6975.16,2016-12-29T00:25:31,53.46,ebay.com,US,US,02,online_retail,12/2027,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13024.84,,,,01,False,,,False,False
361725695,361725695,20000.0,6921.7,2016-12-30T06:26:12,232.27,ebay.com,US,US,05,online_retail,02/2022,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13078.3,,,,01,False,,,False,False
361725695,361725695,20000.0,6689.43,2016-12-30T15:14:01,6.37,Play Store,US,US,09,mobileapps,03/2029,2015-03-15,2015-03-15,409,409,7811,PURCHASE,,13310.57,,,,01,False,,,False,False
