accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posConditionCode,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
343778742,343778742,5000.0,1199.92,2016-08-15T13:10:58,306.61,KFC #770193,US,US,09,fastfood,True,05/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3800.08,,,,01,,,False,True
343778742,343778742,5000.0,893.31,2016-08-16T16:45:08,92.18,Pizza Hut #330707,US,US,09,fastfood,True,06/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4106.69,,,,01,,,False,False
343778742,343778742,5000.0,801.13,2016-08-16T17:43:35,8.88,Dunkin' Donuts #237164,US,US,02,fastfood,True,08/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4198.87,,,,08,,,False,False
343778742,343778742,5000.0,792.25,2016-08-17T06:32:36,114.57,Domino's Pizza #97094,US,US,09,fastfood,True,10/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4207.75,,,,01,,,False,False
343778742,343778742,5000.0,677.68,2016-08-17T16:37:01,159.48,San Francisco Post,US,US,05,subscriptions,False,08/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4322.32,,,,01,,,False,False
343778742,343778742,5000.0,518.2,2016-08-18T23:48:11,77.4,Subway #738686,US,US,02,fastfood,True,12/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4481.8,,,,08,,,False,False
343778742,343778742,5000.0,440.8,2016-08-19T09:36:07,36.75,Hardee's #728387,US,US,02,fastfood,True,07/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4559.2,,,,01,,,False,False
343778742,343778742,5000.0,404.05,2016-08-20T02:36:05,5.05,Play Store,US,US,05,mobileapps,False,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4595.95,,,,08,,,False,False
343778742,343778742,5000.0,399.0,2016-08-20T07:14:26,36.63,Minneapolis News,US,US,80,subscriptions,False,01/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4601.0,,,,01,,,False,False
343778742,343778742,5000.0,362.37,2016-08-21T07:56:47,465.1,Domino's Pizza #490157,US,US,09,fastfood,True,03/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4637.63,,,,08,,,False,False
343778742,343778742,5000.0,1306.29,2016-08-21T10:34:22,120.63,Subway #44482,US,US,02,fastfood,True,02/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3693.71,,,,08,,,False,False
343778742,343778742,5000.0,1185.66,2016-08-21T10:45:04,307.97,Subway #361768,US,US,09,fastfood,True,08/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3814.34,,,,08,,,False,False
343778742,343778742,5000.0,877.69,2016-08-21T11:00:38,55.8,Popeyes #972423,US,US,05,fastfood,True,10/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4122.31,,,,08,,,False,False
343778742,343778742,5000.0,821.89,2016-08-21T20:10:39,25.73,Quizno's #717170,US,US,09,fastfood,True,06/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4178.11,,,,01,,,False,False
343778742,343778742,5000.0,796.16,2016-08-21T22:06:18,117.82,Starbucks #699618,US,US,02,fastfood,True,01/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4203.84,,,,01,,,False,False
343778742,343778742,5000.0,678.34,2016-08-22T20:16:03,458.81,Starbucks #00695,US,US,02,fastfood,True,03/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4321.66,,,,08,,,False,False
343778742,343778742,5000.0,2330.78,2016-08-23T02:51:52,139.11,Seattle Times,US,US,09,subscriptions,False,01/2032,2014-04-25,2014-04-25,723,723,1572,REVERSAL,,2669.22,,,,01,,,False,False
343778742,343778742,5000.0,2469.89,2016-08-24T03:15:30,597.79,KFC #313640,US,US,02,fastfood,True,03/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2530.11,,,,01,,,False,True
343778742,343778742,5000.0,1872.1,2016-08-24T13:34:26,41.99,Dunkin' Donuts #427290,US,US,09,fastfood,True,02/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3127.9,,,,01,,,False,False
343778742,343778742,5000.0,1830.11,2016-08-24T18:48:20,24.57,Oklahoma City Times,US,US,05,subscriptions,True,02/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3169.89,,,,01,,,False,False
343778742,343778742,5000.0,1805.54,2016-08-25T02:18:39,16.1,Wendys #535743,US,US,90,fastfood,True,11/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3194.46,,,,01,,,False,False
343778742,343778742,5000.0,1789.44,2016-08-25T05:44:15,18.94,Arbys #364155,US,US,05,fastfood,True,08/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3210.56,,,,01,,,False,False
343778742,343778742,5000.0,1770.5,2016-08-26T04:40:27,217.73,McDonalds #514302,US,US,09,fastfood,True,02/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3229.5,,,,08,,,False,False
343778742,343778742,5000.0,1552.77,2016-08-27T03:26:27,213.84,In-N-Out #663096,US,US,05,fastfood,True,05/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3447.23,,,,01,,,False,False
343778742,343778742,5000.0,1338.93,2016-08-27T03:26:58,213.84,In-N-Out #663096,US,US,05,fastfood,True,05/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3661.07,,,,01,,,False,False
343778742,343778742,5000.0,1125.09,2016-08-28T08:28:03,176.49,Hardee's #444908,US,US,05,fastfood,True,11/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3874.91,,,,01,,,False,False
343778742,343778742,5000.0,948.6,2016-08-28T17:00:40,102.21,Auntie Anne's #394935,US,US,09,fastfood,True,11/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4051.4,,,,08,,,False,False
343778742,343778742,5000.0,846.39,2016-08-28T19:44:40,182.54,Seattle Times,US,US,05,subscriptions,False,02/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4153.61,,,,01,,,False,False
343778742,343778742,5000.0,663.85,2016-08-29T11:26:03,521.18,In-N-Out #354119,US,US,05,fastfood,True,08/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4336.15,,,,01,,,False,False
343778742,343778742,5000.0,2137.55,2016-08-30T10:21:28,220.8,Seattle Times,US,US,09,subscriptions,True,11/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2862.45,,,,08,,,False,False
343778742,343778742,5000.0,1916.75,2016-08-30T11:56:08,121.34,Popeyes #344053,US,US,09,fastfood,True,05/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3083.25,,,,01,,,False,False
343778742,343778742,5000.0,1795.41,2016-08-31T02:11:51,43.98,Auntie Anne's #119237,US,US,09,fastfood,True,01/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3204.59,,,,08,,,False,False
343778742,343778742,5000.0,1751.43,2016-08-31T02:19:31,15.24,Domino's Pizza #409224,US,US,09,fastfood,True,07/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3248.57,,,,01,,,False,False
343778742,343778742,5000.0,1736.19,2016-08-31T15:19:13,326.01,Auntie Anne's #08360,US,US,05,fastfood,True,07/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3263.81,,,,01,,,False,False
343778742,343778742,5000.0,1435.18,2016-09-02T04:27:41,92.67,Dallas Post,US,US,09,subscriptions,False,02/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3564.82,,,,01,,,False,False
343778742,343778742,5000.0,1342.51,2016-09-02T08:47:34,364.63,In-N-Out #186321,US,US,05,fastfood,True,11/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3657.49,,,,01,,,False,False
343778742,343778742,5000.0,977.88,2016-09-02T17:28:54,530.16,Arbys #120948,US,US,09,fastfood,True,02/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4022.12,,,,01,,,False,False
343778742,343778742,5000.0,447.72,2016-09-03T04:01:26,197.76,Hardee's #669504,US,US,09,fastfood,True,07/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4552.28,,,,01,,,False,False
343778742,343778742,5000.0,1901.51,2016-09-05T18:30:56,282.16,Wendys #279546,US,US,09,fastfood,True,03/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3098.49,,,,01,,,False,False
343778742,343778742,5000.0,1619.35,2016-09-06T03:43:21,171.42,Shake Shack #130406,US,US,02,fastfood,True,08/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3380.65,,,,01,,,False,False
343778742,343778742,5000.0,1447.93,2016-09-07T03:44:11,153.7,KFC #352773,US,US,05,fastfood,True,02/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3552.07,,,,01,,,False,True
343778742,343778742,5000.0,1294.23,2016-09-08T18:24:00,42.15,Wendys #295621,US,US,09,fastfood,True,10/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3705.77,,,,01,,,False,False
343778742,343778742,5000.0,1252.08,2016-09-08T19:11:54,39.02,Cinnabon #228886,US,US,05,fastfood,True,10/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3747.92,,,,01,,,False,False
343778742,343778742,5000.0,1213.06,2016-09-09T13:00:37,57.45,Quizno's #521582,US,US,05,fastfood,True,04/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3786.94,,,,01,,,False,False
343778742,343778742,5000.0,1155.61,2016-09-09T16:35:09,59.6,Subway #710592,US,US,05,fastfood,True,12/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3844.39,,,,01,,,False,False
343778742,343778742,5000.0,1096.01,2016-09-10T10:10:50,118.55,Dunkin' Donuts #386095,US,US,09,fastfood,True,12/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3903.99,,,,01,,,False,False
343778742,343778742,5000.0,977.46,2016-09-10T15:14:02,140.16,Taco Bell #749020,US,US,02,fastfood,True,09/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4022.54,,,,01,,,False,False
343778742,343778742,5000.0,837.3,2016-09-12T10:51:13,480.86,Wendys #196000,US,US,02,fastfood,True,12/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4162.7,,,,01,,,False,False
343778742,343778742,5000.0,356.44,2016-09-13T03:22:50,17.77,Wendys #686604,US,US,09,fastfood,True,01/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4643.56,,,,08,,,False,False
343778742,343778742,5000.0,338.67,2016-09-13T10:46:19,211.71,KFC #355179,US,US,02,fastfood,True,03/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4661.33,,,,01,,,False,True
343778742,343778742,5000.0,3502.65,2016-09-15T04:27:12,272.66,Wendys #327348,US,US,05,fastfood,True,04/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1497.35,,,,01,,,False,False
343778742,343778742,5000.0,3229.99,2016-09-15T17:41:10,44.95,Domino's Pizza #43930,US,US,02,fastfood,True,01/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1770.01,,,,01,,,False,False
343778742,343778742,5000.0,3185.04,2016-09-16T14:20:49,303.61,Taco Bell #113312,US,US,05,fastfood,True,07/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1814.96,,,,01,,,False,False
343778742,343778742,5000.0,2881.43,2016-09-17T11:08:05,13.68,Domino's Pizza #748204,US,US,02,fastfood,True,04/2033,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2118.57,,,,01,,,False,False
343778742,343778742,5000.0,2867.75,2016-09-17T17:50:30,262.95,Popeyes #342533,US,US,05,fastfood,True,03/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2132.25,,,,01,,,False,False
343778742,343778742,5000.0,2604.8,2016-09-18T00:45:50,255.68,Auntie Anne's #670316,US,US,02,fastfood,True,12/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2395.2,,,,01,,,False,False
343778742,343778742,5000.0,2349.12,2016-09-18T00:48:29,255.68,Auntie Anne's #670316,US,US,02,fastfood,True,12/2030,2014-04-25,2014-04-25,723,723,1572,REVERSAL,,2650.88,,,,01,,,False,False
343778742,343778742,5000.0,2604.8,2016-09-19T07:49:21,151.5,Tim Hortons #838100,US,US,05,fastfood,True,05/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2395.2,,,,08,,,False,False
343778742,343778742,5000.0,2453.3,2016-09-19T13:18:27,137.82,Arbys #555368,US,US,05,fastfood,True,01/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2546.7,,,,08,,,False,False
343778742,343778742,5000.0,2315.48,2016-09-20T15:01:36,166.34,Wendys #14150,US,US,05,fastfood,True,12/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2684.52,,,,01,,,False,False
343778742,343778742,5000.0,2149.14,2016-09-20T17:03:47,5.05,Play Store,US,US,05,mobileapps,False,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2850.86,,,,08,,,False,False
343778742,343778742,5000.0,2144.09,2016-09-21T03:56:12,31.47,Subway #417840,US,US,09,fastfood,True,04/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2855.91,,,,01,,,False,False
343778742,343778742,5000.0,2112.62,2016-09-23T02:06:20,480.86,Wendys #196000,US,US,02,fastfood,True,12/2021,2014-04-25,2014-04-25,723,723,1572,REVERSAL,,2887.38,,,,01,,,False,False
343778742,343778742,5000.0,2593.48,2016-09-23T09:21:48,97.91,Dunkin' Donuts #392379,MEX,MEX,05,fastfood,True,06/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2406.52,,,,01,,,False,False
343778742,343778742,5000.0,2495.57,2016-09-23T17:43:22,555.07,Washington Post,US,US,09,subscriptions,False,05/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2504.43,,,,01,,,False,False
343778742,343778742,5000.0,1940.5,2016-09-25T04:00:01,195.25,Domino's Pizza #448521,US,US,02,fastfood,True,05/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3059.5,,,,01,,,False,False
343778742,343778742,5000.0,1745.25,2016-09-26T23:51:38,92.76,Domino's Pizza #774322,US,US,90,fastfood,True,10/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3254.75,,,,01,,,False,False
343778742,343778742,5000.0,1652.49,2016-09-27T06:03:19,23.24,Popeyes #715524,US,US,05,fastfood,True,08/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3347.51,,,,01,,,False,False
343778742,343778742,5000.0,1629.25,2016-09-28T01:54:45,29.18,Wendys #101984,US,US,02,fastfood,True,07/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3370.75,,,,01,,,False,False
343778742,343778742,5000.0,1600.07,2016-09-29T08:49:00,132.37,Krispy Kreme #685312,US,US,02,fastfood,False,03/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3399.93,,,,01,,,False,False
343778742,343778742,5000.0,1492.7,2016-10-01T15:36:03,379.27,Taco Bell #263861,US,US,05,fastfood,True,07/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3507.3,,,,01,,,False,False
343778742,343778742,5000.0,1113.43,2016-10-03T06:25:59,0.0,Quizno's #148005,US,US,02,fastfood,False,09/2029,2014-04-25,2014-04-25,723,723,1572,ADDRESS_VERIFICATION,,3886.57,,,,01,,,False,False
343778742,343778742,5000.0,1113.43,2016-10-04T21:10:07,51.56,Fast Auto Services,US,US,09,auto,True,04/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3886.57,,,,01,,,False,False
343778742,343778742,5000.0,1061.87,2016-10-07T22:45:17,60.34,Hardee's #398006,US,US,05,fastfood,True,10/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3938.13,,,,01,,,False,False
343778742,343778742,5000.0,1001.53,2016-10-08T06:49:44,573.42,Los Angeles News,US,US,05,subscriptions,False,06/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3998.47,,,,01,,,False,False
343778742,343778742,5000.0,428.11,2016-10-09T06:34:57,129.99,Quizno's #349753,US,US,02,fastfood,True,07/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4571.89,,,,01,,,False,False
343778742,343778742,5000.0,298.12,2016-10-09T09:27:43,249.9,Burger King #528699,US,US,05,fastfood,True,07/2033,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4701.88,,,,08,,,False,False
343778742,343778742,5000.0,3430.4,2016-10-10T14:48:58,112.53,Auntie Anne's #173054,US,US,05,fastfood,True,07/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1569.6,,,,01,,,False,False
343778742,343778742,5000.0,3317.87,2016-10-10T16:17:44,251.91,Universe Massage #377344,US,US,09,personal care,True,09/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1682.13,,,,01,,,False,False
343778742,343778742,5000.0,3065.96,2016-10-12T14:18:16,42.14,Pizza Hut #640086,US,US,09,fastfood,True,03/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1934.04,,,,08,,,False,False
343778742,343778742,5000.0,3023.82,2016-10-13T11:35:59,235.23,Domino's Pizza #71452,US,US,05,fastfood,False,08/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1976.18,,,,01,,,False,False
343778742,343778742,5000.0,2788.59,2016-10-17T16:33:37,337.27,KFC #574436,US,US,09,fastfood,True,08/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2211.41,,,,01,,,False,True
343778742,343778742,5000.0,2451.32,2016-10-19T00:07:07,248.94,NY News,US,US,09,subscriptions,True,09/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2548.68,,,,01,,,False,False
343778742,343778742,5000.0,2202.38,2016-10-21T13:18:00,73.94,Hardee's #309198,US,US,02,fastfood,True,12/2019,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2797.62,,,,01,,,False,False
343778742,343778742,5000.0,2128.44,2016-10-21T19:17:19,100.82,Krispy Kreme #983881,US,US,09,fastfood,True,12/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2871.56,,,,01,,,False,False
343778742,343778742,5000.0,2027.62,2016-10-21T22:19:11,5.05,Play Store,US,US,05,mobileapps,False,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2972.38,,,,08,,,False,False
343778742,343778742,5000.0,2022.57,2016-10-22T07:49:09,128.66,Popeyes #131298,US,US,09,fastfood,True,05/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2977.43,,,,08,,,False,False
343778742,343778742,5000.0,1893.91,2016-10-22T15:45:13,33.02,Quizno's #357998,US,US,05,fastfood,True,04/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3106.09,,,,01,,,False,False
343778742,343778742,5000.0,1860.89,2016-10-23T22:22:31,169.54,Dunkin' Donuts #928549,US,US,05,fastfood,True,01/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3139.11,,,,01,,,False,False
343778742,343778742,5000.0,1691.35,2016-10-24T01:16:14,161.11,Wall Street Times,US,US,05,subscriptions,True,11/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3308.65,,,,01,,,False,False
343778742,343778742,5000.0,1530.24,2016-10-26T03:43:04,77.44,Subway #276026,US,US,05,fastfood,False,02/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3469.76,,,,01,,,False,False
343778742,343778742,5000.0,1452.8,2016-10-28T22:38:27,256.15,Merchants Tire,US,US,09,auto,True,08/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3547.2,,,,08,,,False,False
343778742,343778742,5000.0,1196.65,2016-10-29T05:42:08,4.3,Krispy Kreme #827835,US,US,05,fastfood,True,10/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3803.35,,,,08,,,False,False
343778742,343778742,5000.0,1192.35,2016-10-29T13:32:38,20.34,Arbys #416755,US,US,80,fastfood,True,03/2033,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3807.65,,,,01,,,False,False
343778742,343778742,5000.0,1172.01,2016-10-29T16:50:11,64.51,Krispy Kreme #369903,US,US,09,fastfood,True,11/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3827.99,,,,08,,,False,False
343778742,343778742,5000.0,1107.5,2016-10-29T19:29:57,425.58,Wendys #06489,US,US,05,fastfood,True,03/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3892.5,,,,01,,,False,False
343778742,343778742,5000.0,681.92,2016-10-31T12:06:06,69.5,Krispy Kreme #922413,US,US,09,fastfood,True,07/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4318.08,,,,01,,,False,False
343778742,343778742,5000.0,637.42,2016-11-01T16:49:32,47.23,KFC #339788,US,US,02,fastfood,True,09/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4362.58,,,,01,,,False,True
343778742,343778742,5000.0,590.19,2016-11-02T11:42:25,22.09,Pizza Hut #955393,US,US,02,fastfood,True,08/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4409.81,,,,01,,,False,False
343778742,343778742,5000.0,568.1,2016-11-04T01:07:23,170.98,Washington News,US,US,02,subscriptions,False,01/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4431.9,,,,08,,,False,False
343778742,343778742,5000.0,397.12,2016-11-06T07:54:34,1.18,In-N-Out #463194,US,US,05,fastfood,True,03/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4602.88,,,,01,,,False,False
343778742,343778742,5000.0,395.94,2016-11-10T07:55:38,23.57,Seattle Times,US,US,02,subscriptions,False,08/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4604.06,,,,08,,,False,False
343778742,343778742,5000.0,372.37,2016-11-10T20:17:47,81.27,In-N-Out #791113,US,US,02,fastfood,True,06/2033,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4627.63,,,,01,,,False,False
343778742,343778742,5000.0,291.1,2016-11-12T21:26:40,68.89,Quizno's #436112,US,US,02,fastfood,True,09/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4708.9,,,,01,,,False,False
343778742,343778742,5000.0,3271.95,2016-11-13T01:17:23,80.34,San Francisco Post,US,US,02,subscriptions,False,11/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1728.05,,,,01,,,False,False
343778742,343778742,5000.0,3191.61,2016-11-14T11:04:30,0.0,KFC #791382,US,US,05,fastfood,False,02/2032,2014-04-25,2014-04-25,723,723,1572,ADDRESS_VERIFICATION,,1808.39,,,,08,,,False,True
343778742,343778742,5000.0,3191.61,2016-11-15T11:26:48,84.35,In-N-Out #569471,US,US,05,fastfood,True,06/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1808.39,,,,01,,,False,False
343778742,343778742,5000.0,3107.26,2016-11-15T22:46:00,14.96,Domino's Pizza #225172,US,US,05,fastfood,True,11/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1892.74,,,,01,,,False,False
343778742,343778742,5000.0,3092.3,2016-11-16T21:01:24,77.47,NY News,US,US,09,subscriptions,False,08/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1907.7,,,,01,,,False,False
343778742,343778742,5000.0,3014.83,2016-11-18T10:44:23,8.54,Dunkin' Donuts #928549,US,US,02,fastfood,True,04/2031,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1985.17,,,,01,,,False,False
343778742,343778742,5000.0,3006.29,2016-11-20T03:35:07,77.85,KFC #140616,US,US,02,fastfood,True,12/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,1993.71,,,,01,,,False,True
343778742,343778742,5000.0,2928.44,2016-11-21T04:41:29,5.05,Play Store,US,US,05,mobileapps,False,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2071.56,,,,08,,,False,False
343778742,343778742,5000.0,2923.39,2016-11-23T17:22:01,65.36,Subway #902211,US,US,02,fastfood,True,04/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2076.61,,,,01,,,False,False
343778742,343778742,5000.0,2858.03,2016-11-25T10:01:26,17.11,Five Guys #789298,US,US,02,fastfood,False,09/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2141.97,,,,01,,,False,False
343778742,343778742,5000.0,2840.92,2016-11-26T11:11:20,112.08,Subway #228067,US,US,02,fastfood,True,08/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2159.08,,,,01,,,False,False
343778742,343778742,5000.0,2728.84,2016-11-26T11:39:30,168.38,Krispy Kreme #51392,US,US,05,fastfood,True,04/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2271.16,,,,01,,,False,False
343778742,343778742,5000.0,2560.46,2016-11-27T08:06:37,68.92,Popeyes #179461,US,US,05,fastfood,True,02/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2439.54,,,,08,,,False,False
343778742,343778742,5000.0,2491.54,2016-11-30T08:01:07,36.06,Hardee's #584398,US,US,05,fastfood,True,03/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2508.46,,,,01,,,False,False
343778742,343778742,5000.0,2480.48,2016-12-01T11:16:12,39.86,Shake Shack #494411,US,US,05,fastfood,True,09/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2519.52,,,,08,,,False,False
343778742,343778742,5000.0,2440.62,2016-12-01T11:17:05,39.86,Shake Shack #494411,US,US,05,fastfood,True,09/2028,2014-04-25,2014-04-25,723,723,1572,REVERSAL,,2559.38,,,,08,,,False,False
343778742,343778742,5000.0,2480.48,2016-12-01T18:10:29,48.85,Minneapolis News,US,US,02,subscriptions,False,10/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2519.52,,,,01,,,False,False
343778742,343778742,5000.0,2431.63,2016-12-02T08:42:16,94.93,Burger King #309574,US,US,05,fastfood,False,04/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2568.37,,,,01,,,False,False
343778742,343778742,5000.0,2336.7,2016-12-02T16:03:10,91.85,Minneapolis News,US,US,09,subscriptions,False,03/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2663.3,,,,01,,,False,False
343778742,343778742,5000.0,2244.85,2016-12-05T00:05:56,84.7,Cinnabon #342947,US,US,05,fastfood,True,03/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2755.15,,,,08,,,False,False
343778742,343778742,5000.0,2160.15,2016-12-05T09:12:02,72.56,In-N-Out #567597,US,US,02,fastfood,True,06/2028,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2839.85,,,,01,,,False,False
343778742,343778742,5000.0,2087.59,2016-12-05T19:15:39,81.51,Subway #506317,US,US,05,fastfood,True,10/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2912.41,,,,01,,,False,False
343778742,343778742,5000.0,2006.08,2016-12-07T06:45:22,74.57,DailyOmnivore,US,US,09,food_delivery,False,12/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,2993.92,,,,99,,,False,False
343778742,343778742,5000.0,1931.51,2016-12-09T06:02:24,282.72,Subway #679940,US,US,05,fastfood,True,10/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3068.49,,,,01,,,False,False
